id,ip,layer,mac,dpid
22_5_16,10.22.5.16,3,00:00:00:16:05:10,0000000000160510
22_5_15,10.22.5.15,3,00:00:00:16:05:0f,000000000016050f
22_5_14,10.22.5.14,3,00:00:00:16:05:0e,000000000016050e
22_5_13,10.22.5.13,3,00:00:00:16:05:0d,000000000016050d
22_5_12,10.22.5.12,3,00:00:00:16:05:0c,000000000016050c
22_5_11,10.22.5.11,3,00:00:00:16:05:0b,000000000016050b
22_5_10,10.22.5.10,3,00:00:00:16:05:0a,000000000016050a
15_9_15,10.15.9.15,3,00:00:00:0f:09:0f,00000000000f090f
15_9_14,10.15.9.14,3,00:00:00:0f:09:0e,00000000000f090e
15_9_17,10.15.9.17,3,00:00:00:0f:09:11,00000000000f0911
15_9_16,10.15.9.16,3,00:00:00:0f:09:10,00000000000f0910
15_9_11,10.15.9.11,3,00:00:00:0f:09:0b,00000000000f090b
15_9_10,10.15.9.10,3,00:00:00:0f:09:0a,00000000000f090a
15_9_13,10.15.9.13,3,00:00:00:0f:09:0d,00000000000f090d
15_9_12,10.15.9.12,3,00:00:00:0f:09:0c,00000000000f090c
26_2_12,10.26.2.12,3,00:00:00:1a:02:0c,00000000001a020c
26_2_13,10.26.2.13,3,00:00:00:1a:02:0d,00000000001a020d
26_2_10,10.26.2.10,3,00:00:00:1a:02:0a,00000000001a020a
26_2_11,10.26.2.11,3,00:00:00:1a:02:0b,00000000001a020b
26_2_16,10.26.2.16,3,00:00:00:1a:02:10,00000000001a0210
26_2_17,10.26.2.17,3,00:00:00:1a:02:11,00000000001a0211
26_2_14,10.26.2.14,3,00:00:00:1a:02:0e,00000000001a020e
26_2_15,10.26.2.15,3,00:00:00:1a:02:0f,00000000001a020f
4_13_8,10.4.13.8,3,00:00:00:04:0d:08,0000000000040d08
4_13_9,10.4.13.9,3,00:00:00:04:0d:09,0000000000040d09
4_13_4,10.4.13.4,3,00:00:00:04:0d:04,0000000000040d04
4_13_5,10.4.13.5,3,00:00:00:04:0d:05,0000000000040d05
4_13_6,10.4.13.6,3,00:00:00:04:0d:06,0000000000040d06
4_13_7,10.4.13.7,3,00:00:00:04:0d:07,0000000000040d07
4_13_2,10.4.13.2,3,00:00:00:04:0d:02,0000000000040d02
4_13_3,10.4.13.3,3,00:00:00:04:0d:03,0000000000040d03
13_11_13,10.13.11.13,3,00:00:00:0d:0b:0d,00000000000d0b0d
13_11_12,10.13.11.12,3,00:00:00:0d:0b:0c,00000000000d0b0c
13_11_11,10.13.11.11,3,00:00:00:0d:0b:0b,00000000000d0b0b
0_6_8,10.0.6.8,3,00:00:00:00:06:08,0000000000000608
13_11_17,10.13.11.17,3,00:00:00:0d:0b:11,00000000000d0b11
13_11_16,10.13.11.16,3,00:00:00:0d:0b:10,00000000000d0b10
13_11_15,10.13.11.15,3,00:00:00:0d:0b:0f,00000000000d0b0f
13_11_14,10.13.11.14,3,00:00:00:0d:0b:0e,00000000000d0b0e
8_13_2,10.8.13.2,3,00:00:00:08:0d:02,0000000000080d02
8_13_3,10.8.13.3,3,00:00:00:08:0d:03,0000000000080d03
8_13_4,10.8.13.4,3,00:00:00:08:0d:04,0000000000080d04
8_13_5,10.8.13.5,3,00:00:00:08:0d:05,0000000000080d05
8_13_6,10.8.13.6,3,00:00:00:08:0d:06,0000000000080d06
8_13_7,10.8.13.7,3,00:00:00:08:0d:07,0000000000080d07
8_13_8,10.8.13.8,3,00:00:00:08:0d:08,0000000000080d08
8_13_9,10.8.13.9,3,00:00:00:08:0d:09,0000000000080d09
19_11_15,10.19.11.15,3,00:00:00:13:0b:0f,0000000000130b0f
19_11_14,10.19.11.14,3,00:00:00:13:0b:0e,0000000000130b0e
19_11_17,10.19.11.17,3,00:00:00:13:0b:11,0000000000130b11
19_11_16,10.19.11.16,3,00:00:00:13:0b:10,0000000000130b10
19_11_11,10.19.11.11,3,00:00:00:13:0b:0b,0000000000130b0b
19_11_10,10.19.11.10,3,00:00:00:13:0b:0a,0000000000130b0a
19_11_13,10.19.11.13,3,00:00:00:13:0b:0d,0000000000130b0d
19_11_12,10.19.11.12,3,00:00:00:13:0b:0c,0000000000130b0c
14_5_8,10.14.5.8,3,00:00:00:0e:05:08,00000000000e0508
14_5_9,10.14.5.9,3,00:00:00:0e:05:09,00000000000e0509
14_5_4,10.14.5.4,3,00:00:00:0e:05:04,00000000000e0504
14_5_5,10.14.5.5,3,00:00:00:0e:05:05,00000000000e0505
14_5_6,10.14.5.6,3,00:00:00:0e:05:06,00000000000e0506
14_5_7,10.14.5.7,3,00:00:00:0e:05:07,00000000000e0507
14_5_2,10.14.5.2,3,00:00:00:0e:05:02,00000000000e0502
14_5_3,10.14.5.3,3,00:00:00:0e:05:03,00000000000e0503
24_4_12,10.24.4.12,3,00:00:00:18:04:0c,000000000018040c
24_4_13,10.24.4.13,3,00:00:00:18:04:0d,000000000018040d
24_4_10,10.24.4.10,3,00:00:00:18:04:0a,000000000018040a
24_4_11,10.24.4.11,3,00:00:00:18:04:0b,000000000018040b
24_4_16,10.24.4.16,3,00:00:00:18:04:10,0000000000180410
24_4_17,10.24.4.17,3,00:00:00:18:04:11,0000000000180411
24_4_14,10.24.4.14,3,00:00:00:18:04:0e,000000000018040e
24_4_15,10.24.4.15,3,00:00:00:18:04:0f,000000000018040f
31_15_15,10.31.15.15,3,00:00:00:1f:0f:0f,00000000001f0f0f
31_15_14,10.31.15.14,3,00:00:00:1f:0f:0e,00000000001f0f0e
1_5_11,10.1.5.11,3,00:00:00:01:05:0b,000000000001050b
1_5_10,10.1.5.10,3,00:00:00:01:05:0a,000000000001050a
1_5_13,10.1.5.13,3,00:00:00:01:05:0d,000000000001050d
1_5_12,10.1.5.12,3,00:00:00:01:05:0c,000000000001050c
1_5_15,10.1.5.15,3,00:00:00:01:05:0f,000000000001050f
1_5_14,10.1.5.14,3,00:00:00:01:05:0e,000000000001050e
1_5_17,10.1.5.17,3,00:00:00:01:05:11,0000000000010511
1_5_16,10.1.5.16,3,00:00:00:01:05:10,0000000000010510
31_15_11,10.31.15.11,3,00:00:00:1f:0f:0b,00000000001f0f0b
26_0_14,10.26.0.14,3,00:00:00:1a:00:0e,00000000001a000e
26_0_15,10.26.0.15,3,00:00:00:1a:00:0f,00000000001a000f
26_0_16,10.26.0.16,3,00:00:00:1a:00:10,00000000001a0010
26_0_17,10.26.0.17,3,00:00:00:1a:00:11,00000000001a0011
26_0_10,10.26.0.10,3,00:00:00:1a:00:0a,00000000001a000a
26_0_11,10.26.0.11,3,00:00:00:1a:00:0b,00000000001a000b
26_0_12,10.26.0.12,3,00:00:00:1a:00:0c,00000000001a000c
26_0_13,10.26.0.13,3,00:00:00:1a:00:0d,00000000001a000d
24_6_14,10.24.6.14,3,00:00:00:18:06:0e,000000000018060e
24_6_15,10.24.6.15,3,00:00:00:18:06:0f,000000000018060f
24_6_16,10.24.6.16,3,00:00:00:18:06:10,0000000000180610
24_6_17,10.24.6.17,3,00:00:00:18:06:11,0000000000180611
24_6_10,10.24.6.10,3,00:00:00:18:06:0a,000000000018060a
24_6_11,10.24.6.11,3,00:00:00:18:06:0b,000000000018060b
24_6_12,10.24.6.12,3,00:00:00:18:06:0c,000000000018060c
24_6_13,10.24.6.13,3,00:00:00:18:06:0d,000000000018060d
26_6_16,10.26.6.16,3,00:00:00:1a:06:10,00000000001a0610
26_6_17,10.26.6.17,3,00:00:00:1a:06:11,00000000001a0611
26_6_14,10.26.6.14,3,00:00:00:1a:06:0e,00000000001a060e
26_6_15,10.26.6.15,3,00:00:00:1a:06:0f,00000000001a060f
26_6_12,10.26.6.12,3,00:00:00:1a:06:0c,00000000001a060c
26_6_13,10.26.6.13,3,00:00:00:1a:06:0d,00000000001a060d
26_6_10,10.26.6.10,3,00:00:00:1a:06:0a,00000000001a060a
26_6_11,10.26.6.11,3,00:00:00:1a:06:0b,00000000001a060b
21_0_9,10.21.0.9,3,00:00:00:15:00:09,0000000000150009
21_0_8,10.21.0.8,3,00:00:00:15:00:08,0000000000150008
25_13_16,10.25.13.16,3,00:00:00:19:0d:10,0000000000190d10
25_13_17,10.25.13.17,3,00:00:00:19:0d:11,0000000000190d11
21_0_3,10.21.0.3,3,00:00:00:15:00:03,0000000000150003
21_0_2,10.21.0.2,3,00:00:00:15:00:02,0000000000150002
21_0_5,10.21.0.5,3,00:00:00:15:00:05,0000000000150005
21_0_4,10.21.0.4,3,00:00:00:15:00:04,0000000000150004
21_0_7,10.21.0.7,3,00:00:00:15:00:07,0000000000150007
21_0_6,10.21.0.6,3,00:00:00:15:00:06,0000000000150006
10_1_4,10.10.1.4,3,00:00:00:0a:01:04,00000000000a0104
10_1_5,10.10.1.5,3,00:00:00:0a:01:05,00000000000a0105
10_1_6,10.10.1.6,3,00:00:00:0a:01:06,00000000000a0106
10_1_7,10.10.1.7,3,00:00:00:0a:01:07,00000000000a0107
10_1_2,10.10.1.2,3,00:00:00:0a:01:02,00000000000a0102
10_1_3,10.10.1.3,3,00:00:00:0a:01:03,00000000000a0103
10_1_8,10.10.1.8,3,00:00:00:0a:01:08,00000000000a0108
10_1_9,10.10.1.9,3,00:00:00:0a:01:09,00000000000a0109
25_11_14,10.25.11.14,3,00:00:00:19:0b:0e,0000000000190b0e
25_11_15,10.25.11.15,3,00:00:00:19:0b:0f,0000000000190b0f
25_11_16,10.25.11.16,3,00:00:00:19:0b:10,0000000000190b10
25_11_17,10.25.11.17,3,00:00:00:19:0b:11,0000000000190b11
25_11_10,10.25.11.10,3,00:00:00:19:0b:0a,0000000000190b0a
25_11_11,10.25.11.11,3,00:00:00:19:0b:0b,0000000000190b0b
25_11_12,10.25.11.12,3,00:00:00:19:0b:0c,0000000000190b0c
25_11_13,10.25.11.13,3,00:00:00:19:0b:0d,0000000000190b0d
26_3_17,10.26.3.17,3,00:00:00:1a:03:11,00000000001a0311
21_15_14,10.21.15.14,3,00:00:00:15:0f:0e,0000000000150f0e
21_15_15,10.21.15.15,3,00:00:00:15:0f:0f,0000000000150f0f
21_15_16,10.21.15.16,3,00:00:00:15:0f:10,0000000000150f10
21_15_17,10.21.15.17,3,00:00:00:15:0f:11,0000000000150f11
21_15_10,10.21.15.10,3,00:00:00:15:0f:0a,0000000000150f0a
21_15_11,10.21.15.11,3,00:00:00:15:0f:0b,0000000000150f0b
21_15_12,10.21.15.12,3,00:00:00:15:0f:0c,0000000000150f0c
21_15_13,10.21.15.13,3,00:00:00:15:0f:0d,0000000000150f0d
26_14_6,10.26.14.6,3,00:00:00:1a:0e:06,00000000001a0e06
26_14_7,10.26.14.7,3,00:00:00:1a:0e:07,00000000001a0e07
26_14_4,10.26.14.4,3,00:00:00:1a:0e:04,00000000001a0e04
26_14_5,10.26.14.5,3,00:00:00:1a:0e:05,00000000001a0e05
14_7_10,10.14.7.10,3,00:00:00:0e:07:0a,00000000000e070a
14_7_11,10.14.7.11,3,00:00:00:0e:07:0b,00000000000e070b
14_7_12,10.14.7.12,3,00:00:00:0e:07:0c,00000000000e070c
14_7_13,10.14.7.13,3,00:00:00:0e:07:0d,00000000000e070d
14_7_14,10.14.7.14,3,00:00:00:0e:07:0e,00000000000e070e
14_7_15,10.14.7.15,3,00:00:00:0e:07:0f,00000000000e070f
14_7_16,10.14.7.16,3,00:00:00:0e:07:10,00000000000e0710
14_7_17,10.14.7.17,3,00:00:00:0e:07:11,00000000000e0711
17_7_3,10.17.7.3,3,00:00:00:11:07:03,0000000000110703
17_7_2,10.17.7.2,3,00:00:00:11:07:02,0000000000110702
17_7_5,10.17.7.5,3,00:00:00:11:07:05,0000000000110705
17_7_4,10.17.7.4,3,00:00:00:11:07:04,0000000000110704
17_7_7,10.17.7.7,3,00:00:00:11:07:07,0000000000110707
17_7_6,10.17.7.6,3,00:00:00:11:07:06,0000000000110706
12_9_8,10.12.9.8,3,00:00:00:0c:09:08,00000000000c0908
12_9_9,10.12.9.9,3,00:00:00:0c:09:09,00000000000c0909
12_9_6,10.12.9.6,3,00:00:00:0c:09:06,00000000000c0906
12_9_7,10.12.9.7,3,00:00:00:0c:09:07,00000000000c0907
12_9_4,10.12.9.4,3,00:00:00:0c:09:04,00000000000c0904
12_9_5,10.12.9.5,3,00:00:00:0c:09:05,00000000000c0905
12_9_2,10.12.9.2,3,00:00:00:0c:09:02,00000000000c0902
12_9_3,10.12.9.3,3,00:00:00:0c:09:03,00000000000c0903
24_0_16,10.24.0.16,3,00:00:00:18:00:10,0000000000180010
24_0_17,10.24.0.17,3,00:00:00:18:00:11,0000000000180011
24_0_14,10.24.0.14,3,00:00:00:18:00:0e,000000000018000e
24_0_15,10.24.0.15,3,00:00:00:18:00:0f,000000000018000f
24_0_12,10.24.0.12,3,00:00:00:18:00:0c,000000000018000c
24_0_13,10.24.0.13,3,00:00:00:18:00:0d,000000000018000d
24_0_10,10.24.0.10,3,00:00:00:18:00:0a,000000000018000a
24_0_11,10.24.0.11,3,00:00:00:18:00:0b,000000000018000b
25_10_9,10.25.10.9,3,00:00:00:19:0a:09,0000000000190a09
25_10_8,10.25.10.8,3,00:00:00:19:0a:08,0000000000190a08
15_3_9,10.15.3.9,3,00:00:00:0f:03:09,00000000000f0309
15_3_8,10.15.3.8,3,00:00:00:0f:03:08,00000000000f0308
15_3_7,10.15.3.7,3,00:00:00:0f:03:07,00000000000f0307
15_3_6,10.15.3.6,3,00:00:00:0f:03:06,00000000000f0306
15_3_5,10.15.3.5,3,00:00:00:0f:03:05,00000000000f0305
15_3_4,10.15.3.4,3,00:00:00:0f:03:04,00000000000f0304
15_3_3,10.15.3.3,3,00:00:00:0f:03:03,00000000000f0303
15_3_2,10.15.3.2,3,00:00:00:0f:03:02,00000000000f0302
25_10_5,10.25.10.5,3,00:00:00:19:0a:05,0000000000190a05
25_10_4,10.25.10.4,3,00:00:00:19:0a:04,0000000000190a04
10_8_5,10.10.8.5,3,00:00:00:0a:08:05,00000000000a0805
10_8_4,10.10.8.4,3,00:00:00:0a:08:04,00000000000a0804
10_8_7,10.10.8.7,3,00:00:00:0a:08:07,00000000000a0807
10_8_6,10.10.8.6,3,00:00:00:0a:08:06,00000000000a0806
10_8_3,10.10.8.3,3,00:00:00:0a:08:03,00000000000a0803
10_8_2,10.10.8.2,3,00:00:00:0a:08:02,00000000000a0802
10_8_9,10.10.8.9,3,00:00:00:0a:08:09,00000000000a0809
10_8_8,10.10.8.8,3,00:00:00:0a:08:08,00000000000a0808
24_2_10,10.24.2.10,3,00:00:00:18:02:0a,000000000018020a
24_2_11,10.24.2.11,3,00:00:00:18:02:0b,000000000018020b
24_2_12,10.24.2.12,3,00:00:00:18:02:0c,000000000018020c
24_2_13,10.24.2.13,3,00:00:00:18:02:0d,000000000018020d
24_2_14,10.24.2.14,3,00:00:00:18:02:0e,000000000018020e
24_2_15,10.24.2.15,3,00:00:00:18:02:0f,000000000018020f
24_2_16,10.24.2.16,3,00:00:00:18:02:10,0000000000180210
24_2_17,10.24.2.17,3,00:00:00:18:02:11,0000000000180211
18_6_17,10.18.6.17,3,00:00:00:12:06:11,0000000000120611
18_6_16,10.18.6.16,3,00:00:00:12:06:10,0000000000120610
18_6_15,10.18.6.15,3,00:00:00:12:06:0f,000000000012060f
18_6_14,10.18.6.14,3,00:00:00:12:06:0e,000000000012060e
18_6_13,10.18.6.13,3,00:00:00:12:06:0d,000000000012060d
18_6_12,10.18.6.12,3,00:00:00:12:06:0c,000000000012060c
18_6_11,10.18.6.11,3,00:00:00:12:06:0b,000000000012060b
18_6_10,10.18.6.10,3,00:00:00:12:06:0a,000000000012060a
31_7_9,10.31.7.9,3,00:00:00:1f:07:09,00000000001f0709
31_7_8,10.31.7.8,3,00:00:00:1f:07:08,00000000001f0708
14_9_12,10.14.9.12,3,00:00:00:0e:09:0c,00000000000e090c
14_9_13,10.14.9.13,3,00:00:00:0e:09:0d,00000000000e090d
14_9_10,10.14.9.10,3,00:00:00:0e:09:0a,00000000000e090a
14_9_11,10.14.9.11,3,00:00:00:0e:09:0b,00000000000e090b
14_9_16,10.14.9.16,3,00:00:00:0e:09:10,00000000000e0910
14_9_17,10.14.9.17,3,00:00:00:0e:09:11,00000000000e0911
14_9_14,10.14.9.14,3,00:00:00:0e:09:0e,00000000000e090e
14_9_15,10.14.9.15,3,00:00:00:0e:09:0f,00000000000e090f
13_12_12,10.13.12.12,3,00:00:00:0d:0c:0c,00000000000d0c0c
13_12_13,10.13.12.13,3,00:00:00:0d:0c:0d,00000000000d0c0d
13_12_10,10.13.12.10,3,00:00:00:0d:0c:0a,00000000000d0c0a
13_12_11,10.13.12.11,3,00:00:00:0d:0c:0b,00000000000d0c0b
13_12_16,10.13.12.16,3,00:00:00:0d:0c:10,00000000000d0c10
13_12_17,10.13.12.17,3,00:00:00:0d:0c:11,00000000000d0c11
13_12_14,10.13.12.14,3,00:00:00:0d:0c:0e,00000000000d0c0e
13_12_15,10.13.12.15,3,00:00:00:0d:0c:0f,00000000000d0c0f
9_13_17,10.9.13.17,3,00:00:00:09:0d:11,0000000000090d11
9_13_16,10.9.13.16,3,00:00:00:09:0d:10,0000000000090d10
9_13_15,10.9.13.15,3,00:00:00:09:0d:0f,0000000000090d0f
9_13_14,10.9.13.14,3,00:00:00:09:0d:0e,0000000000090d0e
9_13_13,10.9.13.13,3,00:00:00:09:0d:0d,0000000000090d0d
9_13_12,10.9.13.12,3,00:00:00:09:0d:0c,0000000000090d0c
9_13_11,10.9.13.11,3,00:00:00:09:0d:0b,0000000000090d0b
9_13_10,10.9.13.10,3,00:00:00:09:0d:0a,0000000000090d0a
21_13_11,10.21.13.11,3,00:00:00:15:0d:0b,0000000000150d0b
27_10_15,10.27.10.15,3,00:00:00:1b:0a:0f,00000000001b0a0f
27_10_14,10.27.10.14,3,00:00:00:1b:0a:0e,00000000001b0a0e
27_10_17,10.27.10.17,3,00:00:00:1b:0a:11,00000000001b0a11
27_10_16,10.27.10.16,3,00:00:00:1b:0a:10,00000000001b0a10
27_10_11,10.27.10.11,3,00:00:00:1b:0a:0b,00000000001b0a0b
27_10_10,10.27.10.10,3,00:00:00:1b:0a:0a,00000000001b0a0a
27_10_13,10.27.10.13,3,00:00:00:1b:0a:0d,00000000001b0a0d
27_10_12,10.27.10.12,3,00:00:00:1b:0a:0c,00000000001b0a0c
12_0_9,10.12.0.9,3,00:00:00:0c:00:09,00000000000c0009
12_0_8,10.12.0.8,3,00:00:00:0c:00:08,00000000000c0008
9_15_11,10.9.15.11,3,00:00:00:09:0f:0b,0000000000090f0b
9_15_10,10.9.15.10,3,00:00:00:09:0f:0a,0000000000090f0a
9_15_13,10.9.15.13,3,00:00:00:09:0f:0d,0000000000090f0d
9_15_12,10.9.15.12,3,00:00:00:09:0f:0c,0000000000090f0c
9_15_15,10.9.15.15,3,00:00:00:09:0f:0f,0000000000090f0f
9_15_14,10.9.15.14,3,00:00:00:09:0f:0e,0000000000090f0e
9_15_17,10.9.15.17,3,00:00:00:09:0f:11,0000000000090f11
9_15_16,10.9.15.16,3,00:00:00:09:0f:10,0000000000090f10
27_12_13,10.27.12.13,3,00:00:00:1b:0c:0d,00000000001b0c0d
27_12_12,10.27.12.12,3,00:00:00:1b:0c:0c,00000000001b0c0c
27_12_11,10.27.12.11,3,00:00:00:1b:0c:0b,00000000001b0c0b
27_12_10,10.27.12.10,3,00:00:00:1b:0c:0a,00000000001b0c0a
27_12_17,10.27.12.17,3,00:00:00:1b:0c:11,00000000001b0c11
27_12_16,10.27.12.16,3,00:00:00:1b:0c:10,00000000001b0c10
27_12_15,10.27.12.15,3,00:00:00:1b:0c:0f,00000000001b0c0f
27_12_14,10.27.12.14,3,00:00:00:1b:0c:0e,00000000001b0c0e
27_3_8,10.27.3.8,3,00:00:00:1b:03:08,00000000001b0308
27_3_9,10.27.3.9,3,00:00:00:1b:03:09,00000000001b0309
30_10_14,10.30.10.14,3,00:00:00:1e:0a:0e,00000000001e0a0e
27_3_2,10.27.3.2,3,00:00:00:1b:03:02,00000000001b0302
27_3_3,10.27.3.3,3,00:00:00:1b:03:03,00000000001b0303
27_3_4,10.27.3.4,3,00:00:00:1b:03:04,00000000001b0304
27_3_5,10.27.3.5,3,00:00:00:1b:03:05,00000000001b0305
27_3_6,10.27.3.6,3,00:00:00:1b:03:06,00000000001b0306
18_2_16,10.18.2.16,3,00:00:00:12:02:10,0000000000120210
30_10_12,10.30.10.12,3,00:00:00:1e:0a:0c,00000000001e0a0c
28_15_15,10.28.15.15,3,00:00:00:1c:0f:0f,00000000001c0f0f
28_15_14,10.28.15.14,3,00:00:00:1c:0f:0e,00000000001c0f0e
28_15_17,10.28.15.17,3,00:00:00:1c:0f:11,00000000001c0f11
28_15_16,10.28.15.16,3,00:00:00:1c:0f:10,00000000001c0f10
28_15_11,10.28.15.11,3,00:00:00:1c:0f:0b,00000000001c0f0b
28_15_10,10.28.15.10,3,00:00:00:1c:0f:0a,00000000001c0f0a
28_15_13,10.28.15.13,3,00:00:00:1c:0f:0d,00000000001c0f0d
28_15_12,10.28.15.12,3,00:00:00:1c:0f:0c,00000000001c0f0c
1_15_5,10.1.15.5,3,00:00:00:01:0f:05,0000000000010f05
7_4_11,10.7.4.11,3,00:00:00:07:04:0b,000000000007040b
7_4_12,10.7.4.12,3,00:00:00:07:04:0c,000000000007040c
4_5_4,10.4.5.4,3,00:00:00:04:05:04,0000000000040504
4_5_5,10.4.5.5,3,00:00:00:04:05:05,0000000000040505
4_5_6,10.4.5.6,3,00:00:00:04:05:06,0000000000040506
7_4_13,10.7.4.13,3,00:00:00:07:04:0d,000000000007040d
4_5_2,10.4.5.2,3,00:00:00:04:05:02,0000000000040502
4_5_3,10.4.5.3,3,00:00:00:04:05:03,0000000000040503
20_2_2,10.20.2.2,3,00:00:00:14:02:02,0000000000140202
4_5_8,10.4.5.8,3,00:00:00:04:05:08,0000000000040508
4_5_9,10.4.5.9,3,00:00:00:04:05:09,0000000000040509
7_4_15,10.7.4.15,3,00:00:00:07:04:0f,000000000007040f
1_15_3,10.1.15.3,3,00:00:00:01:0f:03,0000000000010f03
1_15_2,10.1.15.2,3,00:00:00:01:0f:02,0000000000010f02
27_4_8,10.27.4.8,3,00:00:00:1b:04:08,00000000001b0408
31_10_10,10.31.10.10,3,00:00:00:1f:0a:0a,00000000001f0a0a
5_11_15,10.5.11.15,3,00:00:00:05:0b:0f,0000000000050b0f
31_10_12,10.31.10.12,3,00:00:00:1f:0a:0c,00000000001f0a0c
31_10_13,10.31.10.13,3,00:00:00:1f:0a:0d,00000000001f0a0d
31_10_14,10.31.10.14,3,00:00:00:1f:0a:0e,00000000001f0a0e
31_10_15,10.31.10.15,3,00:00:00:1f:0a:0f,00000000001f0a0f
31_10_16,10.31.10.16,3,00:00:00:1f:0a:10,00000000001f0a10
5_11_14,10.5.11.14,3,00:00:00:05:0b:0e,0000000000050b0e
5_11_17,10.5.11.17,3,00:00:00:05:0b:11,0000000000050b11
27_4_2,10.27.4.2,3,00:00:00:1b:04:02,00000000001b0402
5_11_16,10.5.11.16,3,00:00:00:05:0b:10,0000000000050b10
17_11_17,10.17.11.17,3,00:00:00:11:0b:11,0000000000110b11
17_11_16,10.17.11.16,3,00:00:00:11:0b:10,0000000000110b10
17_11_15,10.17.11.15,3,00:00:00:11:0b:0f,0000000000110b0f
17_11_14,10.17.11.14,3,00:00:00:11:0b:0e,0000000000110b0e
17_11_13,10.17.11.13,3,00:00:00:11:0b:0d,0000000000110b0d
17_11_12,10.17.11.12,3,00:00:00:11:0b:0c,0000000000110b0c
17_11_11,10.17.11.11,3,00:00:00:11:0b:0b,0000000000110b0b
17_11_10,10.17.11.10,3,00:00:00:11:0b:0a,0000000000110b0a
27_4_4,10.27.4.4,3,00:00:00:1b:04:04,00000000001b0404
23_8_3,10.23.8.3,3,00:00:00:17:08:03,0000000000170803
23_8_2,10.23.8.2,3,00:00:00:17:08:02,0000000000170802
31_14_16,10.31.14.16,3,00:00:00:1f:0e:10,00000000001f0e10
31_14_17,10.31.14.17,3,00:00:00:1f:0e:11,00000000001f0e11
23_8_7,10.23.8.7,3,00:00:00:17:08:07,0000000000170807
23_8_6,10.23.8.6,3,00:00:00:17:08:06,0000000000170806
23_8_5,10.23.8.5,3,00:00:00:17:08:05,0000000000170805
23_8_4,10.23.8.4,3,00:00:00:17:08:04,0000000000170804
9_8_12,10.9.8.12,3,00:00:00:09:08:0c,000000000009080c
23_8_9,10.23.8.9,3,00:00:00:17:08:09,0000000000170809
23_8_8,10.23.8.8,3,00:00:00:17:08:08,0000000000170808
6_2_8,10.6.2.8,3,00:00:00:06:02:08,0000000000060208
16_5_6,10.16.5.6,3,00:00:00:10:05:06,0000000000100506
16_5_7,10.16.5.7,3,00:00:00:10:05:07,0000000000100507
16_5_4,10.16.5.4,3,00:00:00:10:05:04,0000000000100504
16_5_5,10.16.5.5,3,00:00:00:10:05:05,0000000000100505
16_5_2,10.16.5.2,3,00:00:00:10:05:02,0000000000100502
16_5_3,10.16.5.3,3,00:00:00:10:05:03,0000000000100503
28_11_11,10.28.11.11,3,00:00:00:1c:0b:0b,00000000001c0b0b
28_11_10,10.28.11.10,3,00:00:00:1c:0b:0a,00000000001c0b0a
28_11_13,10.28.11.13,3,00:00:00:1c:0b:0d,00000000001c0b0d
28_11_12,10.28.11.12,3,00:00:00:1c:0b:0c,00000000001c0b0c
28_11_15,10.28.11.15,3,00:00:00:1c:0b:0f,00000000001c0b0f
28_11_14,10.28.11.14,3,00:00:00:1c:0b:0e,00000000001c0b0e
16_5_8,10.16.5.8,3,00:00:00:10:05:08,0000000000100508
16_5_9,10.16.5.9,3,00:00:00:10:05:09,0000000000100509
23_0_9,10.23.0.9,3,00:00:00:17:00:09,0000000000170009
23_0_8,10.23.0.8,3,00:00:00:17:00:08,0000000000170008
23_0_3,10.23.0.3,3,00:00:00:17:00:03,0000000000170003
23_0_2,10.23.0.2,3,00:00:00:17:00:02,0000000000170002
23_0_7,10.23.0.7,3,00:00:00:17:00:07,0000000000170007
23_0_6,10.23.0.6,3,00:00:00:17:00:06,0000000000170006
23_0_5,10.23.0.5,3,00:00:00:17:00:05,0000000000170005
23_0_4,10.23.0.4,3,00:00:00:17:00:04,0000000000170004
28_13_17,10.28.13.17,3,00:00:00:1c:0d:11,00000000001c0d11
28_13_16,10.28.13.16,3,00:00:00:1c:0d:10,00000000001c0d10
28_13_15,10.28.13.15,3,00:00:00:1c:0d:0f,00000000001c0d0f
28_13_14,10.28.13.14,3,00:00:00:1c:0d:0e,00000000001c0d0e
28_13_13,10.28.13.13,3,00:00:00:1c:0d:0d,00000000001c0d0d
28_13_12,10.28.13.12,3,00:00:00:1c:0d:0c,00000000001c0d0c
28_13_11,10.28.13.11,3,00:00:00:1c:0d:0b,00000000001c0d0b
28_13_10,10.28.13.10,3,00:00:00:1c:0d:0a,00000000001c0d0a
0_11_6,10.0.11.6,3,00:00:00:00:0b:06,0000000000000b06
0_11_7,10.0.11.7,3,00:00:00:00:0b:07,0000000000000b07
0_11_4,10.0.11.4,3,00:00:00:00:0b:04,0000000000000b04
0_11_5,10.0.11.5,3,00:00:00:00:0b:05,0000000000000b05
0_11_2,10.0.11.2,3,00:00:00:00:0b:02,0000000000000b02
0_11_3,10.0.11.3,3,00:00:00:00:0b:03,0000000000000b03
0_11_8,10.0.11.8,3,00:00:00:00:0b:08,0000000000000b08
0_11_9,10.0.11.9,3,00:00:00:00:0b:09,0000000000000b09
28_12_2,10.28.12.2,3,00:00:00:1c:0c:02,00000000001c0c02
28_12_3,10.28.12.3,3,00:00:00:1c:0c:03,00000000001c0c03
28_12_6,10.28.12.6,3,00:00:00:1c:0c:06,00000000001c0c06
28_12_7,10.28.12.7,3,00:00:00:1c:0c:07,00000000001c0c07
